cycle_id,average_daily_gain
13414.0,6.75
13419.0,3.2249999999999996
13451.0,3.233333333333333
13452.0,3.4883333333333333
13582.0,0.06
13583.0,1.25
13667.0,1.85
13710.0,1.9200000000000004
13774.0,2.0999999999999996
13777.0,3.191666666666667
13791.0,3.283333333333333
13888.0,1.867777777777778
13892.0,2.8000000000000007
13913.0,2.4550000000000005
14045.0,1.6124999999999998
14046.0,1.522857142857143
14047.0,1.465
14071.0,0.05
14072.0,0.54
14094.0,2.5500000000000003
14095.0,1.9600000000000002
14096.0,2.3272727272727276
14097.0,2.1
14114.0,1.6949999999999998
14154.0,0.8044444444444445
14155.0,2.2487500000000002
14220.0,1.665
14223.0,-0.12615384615384564
14289.0,2.204285714285714
14324.0,2.5430769230769235
14325.0,2.2875
14326.0,2.4633333333333334
14327.0,2.223076923076923
14328.0,1.9371428571428573
14329.0,2.2583333333333333
14344.0,0.9733333333333333
14345.0,0.8416666666666667
14346.0,0.765
14368.0,2.263333333333333
14437.0,2.377777777777778
14438.0,2.6333333333333333
14439.0,3.3333333333333335
14440.0,1.9666666666666668
14506.0,1.97
14522.0,0.442
14576.0,2.07
14577.0,1.0575
14578.0,0.6549999999999999
14579.0,1.5566666666666666
14580.0,1.465
14583.0,3.025
14585.0,1.6633333333333333
14586.0,1.7033333333333331
14587.0,2.6
14604.0,1.3938461538461537
14614.0,2.1833333333333336
14630.0,1.2876923076923075
14679.0,2.3779999999999997
14691.0,2.2649999999999997
14692.0,7.13
14693.0,4.8
14821.0,2.3999999999999995
14822.0,2.8999999999999995
14824.0,3.125
14875.0,1.4166666666666667
14877.0,2.8666666666666667
14878.0,1.6666666666666667
14972.0,7.4
15005.0,2.644
15006.0,2.5500000000000003
15015.0,2.1
15016.0,1.7900000000000003
15017.0,1.795
15060.0,1.1500000000000004
15067.0,2.4419999999999997
15106.0,1.64
15107.0,1.6349999999999998
15108.0,1.0699999999999998
15213.0,6.949999999999999
15214.0,3.4000000000000004
15215.0,0.9199999999999999
15216.0,2.8999999999999986
15217.0,-0.4249999999999998
15219.0,1.4000000000000004
15221.0,6.800000000000001
15288.0,1.47
15289.0,1.0875
15300.0,1.26
15301.0,2.99625
15303.0,2.384
15304.0,1.834
15305.0,1.7533333333333332
15306.0,1.53
15307.0,1.3783333333333332
15308.0,1.7879999999999998
15309.0,1.7759999999999998
15310.0,2.085
15312.0,3.1050000000000004
15316.0,1.9100000000000001
15399.0,3.545
15402.0,2.85
15404.0,2.875
15405.0,1.7587499999999998
15406.0,1.0750000000000002
15413.0,3.567142857142857
15432.0,2.6833333333333336
15433.0,2.1616666666666666
15434.0,1.67625
15435.0,2.4714285714285715
15462.0,0.32555555555555554
15482.0,2.1
15483.0,2.0500000000000003
15484.0,2.1700000000000004
15485.0,2.1000000000000005
15486.0,3.3999999999999995
15487.0,1.0999999999999999
15488.0,3.45
15490.0,4.3
15491.0,1.5649999999999997
15492.0,1.2
15493.0,0.9025000000000001
15494.0,1.0466666666666666
15495.0,1.4700000000000002
15496.0,2.0175
15497.0,1.9525
15498.0,0.5575
15499.0,0.7633333333333333
15500.0,2.0425
15502.0,0.86
15503.0,0.8033333333333333
15504.0,1.1133333333333335
15505.0,0.83
15507.0,4.6433333333333335
15508.0,3.5399999999999996
15509.0,4.175000000000001
15510.0,4.470000000000001
15511.0,3.48
15512.0,2.05
15513.0,3.8649999999999998
15514.0,3.973333333333333
15515.0,3.8516666666666666
15516.0,3.775
15517.0,5.2
15568.0,2.0000000000000004
15640.0,1.29
15641.0,0.98
15660.0,2.5833333333333335
15662.0,1.9777777777777779
15682.0,1.3000000000000003
15749.0,4.35
15750.0,-3.0999999999999996
15752.0,2.518571428571429
15754.0,3.4979999999999998
15756.0,1.9849999999999999
15757.0,2.183333333333333
15758.0,4.5
15762.0,-0.17500000000000004
15763.0,2.6
15766.0,1.2142857142857142
15767.0,7.51
15768.0,1.8
15769.0,2.964444444444444
15772.0,4.85
15773.0,2.8899999999999997
15774.0,1.643
15775.0,1.6157142857142854
15778.0,1.4375
15782.0,4.1
15783.0,-0.5999999999999996
15784.0,6.6
15785.0,5.0
15786.0,0.7050000000000001
15787.0,7.65
15789.0,1.86
15790.0,2.6666666666666665
15791.0,18.0
15802.0,1.3253846153846156
15803.0,2.1999999999999997
15804.0,1.9000000000000004
15805.0,2.55
15809.0,2.6999999999999997
15810.0,10.3
15811.0,0.40000000000000036
15813.0,8.05
15814.0,100.0
15819.0,2.5
15832.0,5.0
15835.0,2.6
15836.0,-0.7155555555555557
15841.0,6.65
15844.0,0.01
15853.0,3.0
15868.0,5.3
15869.0,-2.75
15935.0,1.0199999999999996
15936.0,1.98
15940.0,1.9
15941.0,1.9
15942.0,1.9
15970.0,0.9787500000000001
15977.0,2.83375
15980.0,6.7
15981.0,5.7
15982.0,3.3400000000000007
15983.0,2.88
16006.0,6.074999999999999
16008.0,1.0385714285714287
16038.0,1.5433333333333332
16039.0,2.2262500000000003
16040.0,2.3833333333333337
16041.0,1.8760000000000001
16042.0,2.5371428571428574
16044.0,2.027
16045.0,1.6
16046.0,2.056
16047.0,1.3650000000000002
16048.0,2.276666666666667
16049.0,2.3433333333333333
16050.0,2.7475
16051.0,3.455
16052.0,1.136666666666667
16053.0,5.14
16054.0,1.7999999999999998
16055.0,1.6933333333333336
16056.0,2.193333333333334
16057.0,2.2175000000000002
16058.0,1.75625
16064.0,2.0
16065.0,2.6719999999999997
16067.0,2.84
16083.0,3.85
16086.0,1.6599999999999997
16089.0,4.6
16090.0,1.25
16091.0,2.966666666666667
16092.0,3.7
16107.0,3.0349999999999997
16108.0,2.0175
16130.0,3.3
16135.0,4.2
16136.0,-0.20000000000000018
16137.0,-0.49999999999999956
16138.0,-0.9000000000000004
16142.0,1.6
16154.0,2.98
16155.0,1.5266666666666666
16156.0,0.9900000000000001
16157.0,1.3766666666666667
16158.0,1.1233333333333333
16159.0,0.31000000000000005
16160.0,1.2133333333333334
16161.0,1.6033333333333335
16162.0,2.03
16163.0,1.5166666666666664
16164.0,1.2666666666666668
16165.0,1.24
16166.0,0.6
16167.0,1.1833333333333333
16170.0,3.64
16215.0,2.9407692307692304
16216.0,3.0
16250.0,17.0
16251.0,1.0879999999999999
16252.0,-0.19400000000000003
16253.0,0.726
16267.0,1.1233333333333333
16271.0,2.2
16272.0,3.35
16278.0,4.0
16293.0,1.556
16294.0,1.8519999999999999
16298.0,1.2
16323.0,2.925
16325.0,0.09999999999999964
16327.0,1.4425000000000001
16328.0,1.385
16329.0,1.2675
16330.0,1.7149999999999999
16331.0,1.375
16332.0,1.2025
16333.0,1.515
16334.0,1.3925
16335.0,2.305
16336.0,1.3866666666666667
16337.0,1.3566666666666667
16338.0,1.1033333333333333
16339.0,1.3375
16340.0,1.6349999999999998
16341.0,1.6400000000000001
16342.0,2.0700000000000003
16343.0,1.71
16344.0,1.645
16345.0,1.85
16347.0,2.0
16348.0,1.8950000000000002
16349.0,1.9700000000000002
16350.0,1.75
16351.0,3.04
16352.0,4.28
16354.0,3.17
16356.0,3.2700000000000005
16358.0,3.2199999999999998
16360.0,3.35
16361.0,2.0599999999999996
16363.0,3.7
16365.0,3.85
16372.0,1.326
16374.0,1.3720000000000003
16384.0,0.39999999999999947
16394.0,2.425
16398.0,1.375
16415.0,2.875
16424.0,2.0
16428.0,1.9866666666666664
16429.0,3.25
16465.0,4.5
16469.0,2.2100000000000004
16483.0,3.33
16485.0,1.7933333333333334
16486.0,1.0642857142857143
16487.0,2.3537500000000002
16488.0,1.1975
16489.0,2.227777777777778
16497.0,1.5085714285714287
16498.0,1.9622222222222225
16499.0,1.7072727272727273
16500.0,2.04875
16501.0,1.13125
16502.0,1.2899999999999998
16503.0,0.9637500000000001
16509.0,13.7
16512.0,2.333636363636364
16513.0,1.1714285714285715
16525.0,9.76
16563.0,5.65
16573.0,12.3
16575.0,1.704
16588.0,1.4100000000000001
16616.0,0.9749999999999999
16624.0,2.025714285714286
16625.0,1.8457142857142856
16626.0,7.4
16636.0,1.3699999999999999
16637.0,1.2828571428571427
16655.0,1.1999999999999997
16666.0,2.5
16675.0,3.8999999999999986
16708.0,2.15
16709.0,2.1375
16711.0,2.13625
16712.0,2.1999999999999997
16755.0,2.9
16776.0,4.7
16799.0,1.45
16800.0,2.75
16801.0,2.0266666666666664
16802.0,1.9900000000000002
16803.0,2.2933333333333334
16810.0,3.1919999999999997
16811.0,2.033333333333333
16842.0,2.0188888888888887
16845.0,1.2836363636363635
16880.0,4.2
16910.0,2.32875
16922.0,2.97125
16938.0,2.9525
16940.0,3.25
16941.0,3.00125
16942.0,3.16625
16947.0,1.8841176470588237
16952.0,1.782777777777778
16958.0,3.9000000000000004
16961.0,2.008947368421053
17031.0,3.9724999999999997
17032.0,1.8822222222222225
17033.0,1.7522222222222223
17034.0,2.3799999999999994
17042.0,5.25
17043.0,0.7024999999999997
17044.0,1.0699999999999998
17050.0,1.0075
17063.0,2.2933333333333334
17065.0,1.46
17076.0,2.79375
17112.0,1.375
17117.0,1.9500000000000002
17125.0,1.7500000000000002
17126.0,2.5
17162.0,1.455
17186.0,1.75
17187.0,1.6500000000000001
17188.0,1.6600000000000001
17189.0,1.4250000000000003
17191.0,2.0727272727272728
17192.0,2.3345454545454545
17193.0,2.4
17194.0,1.9309090909090907
17201.0,2.0400000000000005
17218.0,4.6
17225.0,2.1759999999999997
17233.0,2.38
17263.0,4.5
17266.0,-2.348888888888889
17277.0,1.3454545454545455
17278.0,2.5
17306.0,0.75
17307.0,13.8
17325.0,1.3666666666666665
17330.0,0.8833333333333333
17339.0,2.2699999999999996
17364.0,1.9699999999999998
17375.0,10.0
17377.0,3.5
17378.0,0.5999999999999996
17384.0,1.5500000000000003
17385.0,2.1274999999999995
17386.0,2.0825
17388.0,1.248
17401.0,1.6250000000000002
17402.0,1.3333333333333333
17403.0,2.6280000000000006
17404.0,3.528
17405.0,2.748
17409.0,0.05
17436.0,2.5
17437.0,1.95
17438.0,1.6
17439.0,1.65
17449.0,2.525
17450.0,2.646666666666667
17451.0,2.6599999999999997
17452.0,2.9
17453.0,2.9
17468.0,4.0
17475.0,6.0
17532.0,1.0223809523809524
17537.0,6.5
17563.0,0.8523076923076922
17574.0,2.1706250000000002
17575.0,2.54
17589.0,2.766666666666667
17609.0,1.1333333333333333
17624.0,3.275
17625.0,1.9666666666666666
17626.0,2.5999999999999996
17627.0,2.0
17628.0,0.8119047619047618
17631.0,0.88
17632.0,1.1447368421052633
17633.0,1.1447368421052633
17634.0,0.9644999999999999
17636.0,0.9082608695652175
17637.0,0.7940909090909091
17638.0,0.7231818181818181
17639.0,1.3055555555555558
17640.0,0.9323809523809523
17686.0,0.7444444444444446
17687.0,0.6875
17693.0,1.2404545454545455
17696.0,1.5247058823529411
17704.0,2.6
17706.0,7.265
17717.0,2.46
17718.0,1.6600000000000001
17719.0,1.7399999999999998
17720.0,1.3199999999999998
17721.0,1.54
17726.0,1.686
17727.0,1.5055555555555555
17728.0,1.3599999999999999
17729.0,1.757777777777778
17730.0,1.5555555555555554
17732.0,1.5155555555555555
17733.0,1.6222222222222222
17734.0,1.6355555555555557
17735.0,1.7800000000000002
17736.0,1.464
17738.0,1.65
17739.0,1.6488888888888886
17740.0,1.71
17741.0,1.8733333333333337
17742.0,1.597777777777778
17743.0,1.89
17744.0,1.5766666666666669
17745.0,1.4611111111111112
17746.0,1.9766666666666666
17747.0,1.8422222222222224
17749.0,1.8333333333333333
17750.0,1.1422222222222222
17751.0,1.6633333333333333
17752.0,1.69
17753.0,1.6877777777777778
17814.0,1.8616666666666666
17828.0,0.7966666666666667
17831.0,2.6
17832.0,3.1599999999999997
17833.0,2.5
17834.0,2.6
17835.0,1.9
17841.0,0.3500000000000001
17857.0,2.0
17860.0,1.455
17874.0,1.2
17875.0,0.0
17879.0,1.5500000000000007
17880.0,1.6100000000000003
17881.0,1.879999999999999
17882.0,0.5699999999999994
17883.0,1.5999999999999996
17884.0,1.6500000000000004
17885.0,1.42
17941.0,-2.9000000000000004
17945.0,2.85
17946.0,1.8000000000000003
18025.0,14.8
18027.0,2.025
18028.0,2.2408333333333332
18029.0,2.3916666666666666
18036.0,3.6
18055.0,6.5
18056.0,6.3
18057.0,5.97
18058.0,7.37
18059.0,7.47
18103.0,0.845
18108.0,1.015
18127.0,1.9333333333333333
18128.0,1.7666666666666668
18129.0,2.0333333333333337
18130.0,1.5000000000000002
18132.0,7.5
18133.0,1.8333333333333333
18134.0,2.1999999999999997
18140.0,6.6
18142.0,1.9233333333333338
18148.0,7.5
18149.0,4.166666666666667
18223.0,-1.9999999999999996
18224.0,4.56
18230.0,2.0576923076923075
18231.0,1.9384615384615385
18232.0,1.7946153846153845
18233.0,1.8407692307692307
18234.0,1.7392307692307691
18235.0,2.0892307692307694
18237.0,13.7
18238.0,3.9
18241.0,1.4759999999999998
18248.0,3.5
18249.0,3.5
18253.0,1.4220000000000002
18269.0,-0.5599999999999996
18277.0,2.1033333333333335
18292.0,3.0
18293.0,3.0
18324.0,3.06
18325.0,0.8300000000000001
18326.0,2.34
18337.0,2.86
18359.0,2.5728571428571425
18360.0,4.0
18361.0,2.5424999999999995
18362.0,13.88
18363.0,2.3900000000000006
18367.0,8.2
18370.0,5.4
18396.0,10.0
18403.0,1.13375
18404.0,11.3
18405.0,6.0
18407.0,15.3
18424.0,-2.0999999999999996
18427.0,3.1999999999999997
18431.0,2.799999999999999
18446.0,5.0
18447.0,3.049999999999999
18465.0,3.525
18466.0,2.766666666666666
18467.0,2.766666666666667
18468.0,8.5
18473.0,10.0
18483.0,1.5574999999999997
18484.0,1.78
18488.0,1.8425
18492.0,0.14000000000000012
18513.0,1.18
18514.0,1.18
18515.0,1.12
18516.0,2.61
18518.0,1.3824999999999998
18521.0,1.255
18523.0,0.865
18535.0,1.6131250000000001
18536.0,1.7321428571428572
18537.0,1.40375
18538.0,1.5692307692307692
18541.0,2.8
18542.0,2.7
18543.0,3.0
18544.0,2.5
18545.0,3.05
18559.0,0.20000000000000007
18560.0,0.46
18590.0,4.2
18591.0,1.813076923076923
18600.0,1.01
18603.0,0.9866666666666667
18604.0,1.3800000000000001
18606.0,1.7433333333333332
18607.0,1.8099999999999998
18608.0,1.77
18609.0,2.1683333333333334
18610.0,1.7483333333333333
18611.0,1.7916666666666667
18613.0,3.9
18614.0,2.2166666666666663
18615.0,4.316666666666666
18616.0,2.4149999999999996
18620.0,2.66
18621.0,-3.0
18626.0,1.1320000000000001
18627.0,8.6
18631.0,0.6733333333333333
18633.0,0.5266666666666665
18635.0,1.7966666666666666
18637.0,1.846666666666667
18669.0,2.376666666666667
18670.0,2.0183333333333335
18671.0,2.0833333333333335
18672.0,2.0977777777777775
18673.0,1.7166666666666668
18674.0,1.9466666666666663
18675.0,2.4244444444444446
18676.0,0.32799999999999996
18677.0,1.8960000000000001
18678.0,1.7877777777777781
18679.0,0.9199999999999999
18680.0,4.3
18726.0,1.6400000000000001
18732.0,2.2544444444444443
18733.0,2.0309999999999997
18734.0,2.1944444444444446
18735.0,1.6775000000000002
18736.0,1.5514285714285714
18737.0,1.8145454545454547
18739.0,2.3225
18740.0,2.0655555555555556
18741.0,1.9666666666666666
18742.0,1.2228571428571429
18743.0,2.36625
18744.0,2.235555555555555
18745.0,1.772857142857143
18746.0,2.4199999999999995
18747.0,2.08
18748.0,1.647142857142857
18749.0,2.1300000000000003
18750.0,1.793
18751.0,1.5171428571428571
18753.0,22.73
18754.0,15.79
18755.0,23.26
18759.0,24.39
18760.0,6.83
18761.0,27.78
18776.0,1.6435294117647057
18789.0,2.9000000000000004
18803.0,0.7999999999999998
18817.0,1.0489473684210526
18819.0,2.146
18820.0,2.114
18827.0,0.5
18828.0,0.25
18829.0,0.6499999999999999
18831.0,0.615
18832.0,0.3983333333333334
18833.0,0.5133333333333333
18834.0,0.7333333333333334
18872.0,5.1
18876.0,0.8645454545454545
18877.0,1.2575
18901.0,1.008181818181818
18902.0,1.2033333333333334
18912.0,12.2
18918.0,3.5233333333333334
18919.0,3.4916666666666667
18920.0,4.741666666666666
18921.0,4.3933333333333335
18922.0,3.5566666666666666
18923.0,3.8049999999999997
18924.0,2.9233333333333333
18925.0,3.8833333333333333
18952.0,10.0
18958.0,1.2594117647058822
18975.0,1.02
18976.0,1.775
18989.0,0.943888888888889
18996.0,4.0
19044.0,1.037222222222222
19047.0,3.12
19049.0,3.995
19050.0,3.5425000000000004
19061.0,2.0757142857142856
19062.0,1.15375
19063.0,1.467142857142857
19064.0,1.092857142857143
19065.0,1.5833333333333333
19066.0,4.675000000000001
19067.0,0.9714285714285714
19068.0,1.1971428571428573
19069.0,1.51
19070.0,1.2249999999999999
19072.0,1.4833333333333334
19077.0,3.4450000000000003
19078.0,2.025
19088.0,3.8
19090.0,3.61
19092.0,3.6125000000000003
19098.0,1.4535714285714287
19124.0,2.54
19131.0,1.4885714285714287
19169.0,1.0577777777777777
19214.0,1.1076190476190477
19222.0,1.275294117647059
19238.0,0.79375
19239.0,1.44625
19247.0,1.5387499999999998
19252.0,0.8912499999999999
19253.0,0.58375
19261.0,1.3566666666666667
19294.0,1.188888888888889
19296.0,1.2222222222222223
19297.0,1.2966666666666666
19298.0,1.41
19299.0,1.1888888888888889
19300.0,1.0799999999999998
19301.0,0.9342857142857143
19302.0,1.2816666666666667
19303.0,1.148888888888889
19304.0,1.1350000000000002
19305.0,1.105
19306.0,1.142
19307.0,1.21875
19308.0,1.005
19309.0,1.1144444444444443
19310.0,1.6
19311.0,1.6314285714285715
19312.0,1.7514285714285713
19313.0,1.9412500000000001
19314.0,1.384
19315.0,1.385714285714286
19316.0,1.296
19317.0,1.3599999999999999
19318.0,0.8749999999999998
19319.0,1.342
19320.0,1.3559999999999999
19321.0,1.217142857142857
19322.0,1.05125
19323.0,1.42625
19324.0,1.388
19366.0,1.4699999999999998
19367.0,1.3375
19369.0,2.1624999999999996
19370.0,1.8775000000000002
19372.0,1.4224999999999999
19375.0,5.47
19433.0,1.2304000000000002
19471.0,0.5494117647058824
19483.0,2.733333333333333
19484.0,2.8874999999999997
19492.0,2.2
19508.0,2.2
19518.0,2.50125
19519.0,1.7425
19529.0,1.7642857142857142
19530.0,1.6857142857142857
19534.0,1.9785714285714284
19555.0,2.6166666666666667
19584.0,3.41
19600.0,1.6516666666666666
19614.0,0.3144117647058824
19615.0,0.24238095238095236
19629.0,1.1433333333333333
19630.0,0.8066666666666668
19640.0,0.86
19653.0,1.1105
19665.0,5.0
19669.0,2.3875
19670.0,2.55
19671.0,2.1625
19672.0,1.5166666666666668
19676.0,-2.4700000000000006
19680.0,1.05
19681.0,0.9036363636363638
19682.0,0.8959999999999999
19683.0,0.89
19684.0,0.78
19685.0,0.9222222222222223
19686.0,0.9000000000000001
19687.0,0.9555555555555557
19688.0,0.8777777777777778
19689.0,1.1857142857142857
19691.0,1.1142857142857143
19692.0,1.1142857142857143
19693.0,1.1142857142857143
19696.0,0.7428571428571429
19697.0,0.8142857142857143
19700.0,0.8044444444444445
19755.0,1.557142857142857
19777.0,1.3325
19778.0,1.25
19779.0,1.2125
19780.0,1.3825
19781.0,1.2475
19803.0,1.5161538461538462
19808.0,1.707142857142857
19822.0,1.3000000000000003
19824.0,1.75
19855.0,1.3416666666666668
19869.0,6.0
19871.0,1.7399999999999998
19872.0,1.7600000000000002
19873.0,1.56
19874.0,1.53
19940.0,2.3000000000000007
19941.0,2.7
20024.0,1.56
20026.0,3.2339999999999995
20027.0,3.4859999999999998
20075.0,1.3499999999999999
20076.0,14.28
20124.0,0.216875
20136.0,6.200000000000001
20150.0,1.5375
20151.0,1.525
20152.0,1.5333333333333332
20164.0,1.3235294117647058
20184.0,4.3500000000000005
20189.0,0.4223809523809524
20190.0,0.20659090909090908
20197.0,1.445
20216.0,1.4264285714285716
20246.0,1.4384615384615382
20259.0,1.338
20269.0,6.7
20294.0,1.4653333333333334
20343.0,1.221111111111111
20390.0,1.761111111111111
20401.0,1.7133333333333336
20404.0,1.705
20405.0,1.9116666666666668
20407.0,1.0427272727272727
20408.0,1.0954545454545455
20409.0,1.1409090909090909
20410.0,1.1145454545454545
20429.0,1.6785
20438.0,1.4310526315789474
20510.0,2.019375
20521.0,1.869375
20526.0,1.0736363636363637
20529.0,1.1175000000000002
20530.0,1.002857142857143
20531.0,0.9525000000000001
20550.0,1.6700000000000004
20585.0,2.7625
20586.0,2.5744444444444445
20600.0,1.7009999999999998
20610.0,1.1433333333333333
20614.0,0.7857142857142857
20615.0,1.3519999999999999
20616.0,1.254
20617.0,2.09
